date,year,month,quarter,segment,sample_count,depth_bins_1m,effective_spacing_m,mae,rmse,r2,stable_day,stability_threshold,data_status
2024-09-24,2024,9,Q3,Jul_Oct_low_error,12007,3471,1.1141,0.0531,0.1086,0.9941,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-25,2024,9,Q3,Jul_Oct_low_error,11670,3492,1.1074,0.0581,0.1,0.9916,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-26,2024,9,Q3,Jul_Oct_low_error,11592,3479,1.1115,0.0538,0.104,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-27,2024,9,Q3,Jul_Oct_low_error,11307,3479,1.1115,0.0565,0.1084,0.9915,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-28,2024,9,Q3,Jul_Oct_low_error,10671,3640,1.0624,0.0598,0.1041,0.9924,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-29,2024,9,Q3,Jul_Oct_low_error,10465,3481,1.1109,0.059,0.1043,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-09-30,2024,9,Q3,Jul_Oct_low_error,10840,3512,1.1011,0.0656,0.1005,0.9917,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-01,2024,10,Q4,Jul_Oct_low_error,11107,3645,1.0609,0.0504,0.0935,0.9921,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-02,2024,10,Q4,Jul_Oct_low_error,11113,3592,1.0766,0.0579,0.0842,0.9917,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-03,2024,10,Q4,Jul_Oct_low_error,11372,3618,1.0688,0.0467,0.1019,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-04,2024,10,Q4,Jul_Oct_low_error,11544,3614,1.07,0.0528,0.098,0.9955,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-05,2024,10,Q4,Jul_Oct_low_error,10548,3596,1.0754,0.0589,0.1038,0.9927,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-06,2024,10,Q4,Jul_Oct_low_error,11320,3655,1.058,0.0656,0.1123,0.9914,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-07,2024,10,Q4,Jul_Oct_low_error,10644,3630,1.0653,0.0622,0.0925,0.9939,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-08,2024,10,Q4,Jul_Oct_low_error,11907,3740,1.034,0.0552,0.084,0.993,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-09,2024,10,Q4,Jul_Oct_low_error,11530,3645,1.0609,0.0496,0.0933,0.9942,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-10,2024,10,Q4,Jul_Oct_low_error,11201,3628,1.0659,0.0576,0.0989,0.9927,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-11,2024,10,Q4,Jul_Oct_low_error,11614,3618,1.0688,0.068,0.1202,0.9922,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-12,2024,10,Q4,Jul_Oct_low_error,12224,3600,1.0742,0.0637,0.1091,0.9913,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-13,2024,10,Q4,Jul_Oct_low_error,11130,3587,1.0781,0.0569,0.0928,0.9925,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-14,2024,10,Q4,Jul_Oct_low_error,10777,3645,1.0609,0.0608,0.1033,0.991,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-15,2024,10,Q4,Jul_Oct_low_error,10683,3662,1.056,0.0651,0.1032,0.99,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-16,2024,10,Q4,Jul_Oct_low_error,11885,3549,1.0896,0.0594,0.0923,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-17,2024,10,Q4,Jul_Oct_low_error,11677,3625,1.0668,0.0534,0.099,0.992,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-18,2024,10,Q4,Jul_Oct_low_error,11247,3632,1.0647,0.0404,0.0898,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-19,2024,10,Q4,Jul_Oct_low_error,10800,3532,1.0948,0.0381,0.0902,0.995,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-20,2024,10,Q4,Jul_Oct_low_error,11284,3677,1.0517,0.0414,0.0918,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-21,2024,10,Q4,Jul_Oct_low_error,11635,3679,1.0511,0.0395,0.0809,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-22,2024,10,Q4,Jul_Oct_low_error,11360,3661,1.0563,0.046,0.0859,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-23,2024,10,Q4,Jul_Oct_low_error,10716,3692,1.0474,0.0441,0.0935,0.9945,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-24,2024,10,Q4,Jul_Oct_low_error,10938,3701,1.0449,0.0333,0.0811,0.9951,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-25,2024,10,Q4,Jul_Oct_low_error,11790,3740,1.034,0.0325,0.0781,0.9938,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-26,2024,10,Q4,Jul_Oct_low_error,10831,3675,1.0522,0.045,0.0949,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-27,2024,10,Q4,Jul_Oct_low_error,10580,3635,1.0638,0.0429,0.086,0.9943,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-28,2024,10,Q4,Jul_Oct_low_error,11159,3617,1.0691,0.0451,0.0946,0.9929,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-29,2024,10,Q4,Jul_Oct_low_error,11672,3727,1.0376,0.0472,0.096,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-30,2024,10,Q4,Jul_Oct_low_error,10722,3613,1.0703,0.0538,0.0898,0.9925,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-10-31,2024,10,Q4,Jul_Oct_low_error,10524,3660,1.0566,0.0468,0.0772,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-01,2024,11,Q4,Nov_Dec_stable,10620,3649,1.0597,0.0452,0.0823,0.994,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-02,2024,11,Q4,Nov_Dec_stable,11372,3699,1.0454,0.0501,0.0852,0.9918,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-03,2024,11,Q4,Nov_Dec_stable,11235,3640,1.0624,0.0437,0.0932,0.9948,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-04,2024,11,Q4,Nov_Dec_stable,12026,3622,1.0676,0.0459,0.0969,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-05,2024,11,Q4,Nov_Dec_stable,11009,3667,1.0545,0.0499,0.0975,0.9928,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-06,2024,11,Q4,Nov_Dec_stable,10592,3669,1.054,0.0468,0.0851,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-07,2024,11,Q4,Nov_Dec_stable,10912,3670,1.0537,0.0466,0.0769,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-08,2024,11,Q4,Nov_Dec_stable,10822,3705,1.0437,0.0424,0.0819,0.996,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-09,2024,11,Q4,Nov_Dec_stable,10762,3615,1.0697,0.0492,0.0841,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-10,2024,11,Q4,Nov_Dec_stable,10290,3642,1.0618,0.0425,0.0774,0.9964,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-11,2024,11,Q4,Nov_Dec_stable,11142,3645,1.0609,0.045,0.0794,0.9927,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-12,2024,11,Q4,Nov_Dec_stable,11667,3703,1.0443,0.0479,0.0833,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-13,2024,11,Q4,Nov_Dec_stable,11284,3669,1.054,0.0502,0.0997,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-14,2024,11,Q4,Nov_Dec_stable,10574,3663,1.0557,0.0482,0.0829,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-15,2024,11,Q4,Nov_Dec_stable,12115,3690,1.048,0.0441,0.0901,0.9957,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-16,2024,11,Q4,Nov_Dec_stable,12173,3692,1.0474,0.0454,0.0746,0.9945,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-17,2024,11,Q4,Nov_Dec_stable,10937,3687,1.0488,0.0432,0.0787,0.993,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-18,2024,11,Q4,Nov_Dec_stable,11819,3599,1.0745,0.045,0.0953,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-19,2024,11,Q4,Nov_Dec_stable,10858,3667,1.0545,0.0459,0.0756,0.9937,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-20,2024,11,Q4,Nov_Dec_stable,10998,3685,1.0494,0.0365,0.0789,0.9939,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-21,2024,11,Q4,Nov_Dec_stable,11899,3654,1.0583,0.0439,0.0947,0.9959,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-22,2024,11,Q4,Nov_Dec_stable,10653,3665,1.0551,0.048,0.0837,0.9932,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-23,2024,11,Q4,Nov_Dec_stable,10875,3740,1.034,0.0387,0.0878,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-24,2024,11,Q4,Nov_Dec_stable,11412,3679,1.0511,0.0445,0.0878,0.9944,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-25,2024,11,Q4,Nov_Dec_stable,11133,3690,1.048,0.0398,0.0856,0.9952,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-26,2024,11,Q4,Nov_Dec_stable,10373,3686,1.0491,0.0433,0.0815,0.993,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-27,2024,11,Q4,Nov_Dec_stable,11093,3701,1.0449,0.0432,0.0821,0.9945,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-28,2024,11,Q4,Nov_Dec_stable,11561,3740,1.034,0.0421,0.0805,0.9941,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-29,2024,11,Q4,Nov_Dec_stable,11673,3620,1.0682,0.0428,0.0747,0.9941,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-11-30,2024,11,Q4,Nov_Dec_stable,11286,3671,1.0534,0.0499,0.0897,0.9923,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-01,2024,12,Q4,Nov_Dec_stable,12217,3736,1.0351,0.044,0.0727,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-02,2024,12,Q4,Nov_Dec_stable,12055,3688,1.0485,0.0443,0.0899,0.9953,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-03,2024,12,Q4,Nov_Dec_stable,11706,3644,1.0612,0.0478,0.0928,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-04,2024,12,Q4,Nov_Dec_stable,11389,3724,1.0384,0.0482,0.0836,0.9934,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-05,2024,12,Q4,Nov_Dec_stable,10866,3647,1.0603,0.0473,0.0891,0.9941,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-06,2024,12,Q4,Nov_Dec_stable,11825,3707,1.0432,0.0478,0.0943,0.9938,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-07,2024,12,Q4,Nov_Dec_stable,11141,3675,1.0522,0.0368,0.0638,0.9953,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-08,2024,12,Q4,Nov_Dec_stable,11271,3642,1.0618,0.0424,0.0756,0.9936,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-09,2024,12,Q4,Nov_Dec_stable,11135,3740,1.034,0.0366,0.086,0.9968,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-10,2024,12,Q4,Nov_Dec_stable,10861,3643,1.0615,0.0387,0.0752,0.9952,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-11,2024,12,Q4,Nov_Dec_stable,11424,3700,1.0451,0.0378,0.0817,0.995,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-12,2024,12,Q4,Nov_Dec_stable,11343,3738,1.0345,0.0438,0.0841,0.9931,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-13,2024,12,Q4,Nov_Dec_stable,10950,3698,1.0457,0.0384,0.0778,0.9956,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-14,2024,12,Q4,Nov_Dec_stable,10106,3736,1.0351,0.0403,0.0645,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-15,2024,12,Q4,Nov_Dec_stable,10575,3718,1.0401,0.0472,0.0751,0.9943,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-16,2024,12,Q4,Nov_Dec_stable,11597,3687,1.0488,0.0471,0.0906,0.9938,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-17,2024,12,Q4,Nov_Dec_stable,12334,3723,1.0387,0.0431,0.0766,0.9951,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-18,2024,12,Q4,Nov_Dec_stable,10264,3679,1.0511,0.0471,0.0861,0.9948,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-19,2024,12,Q4,Nov_Dec_stable,11208,3675,1.0522,0.0451,0.0789,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-20,2024,12,Q4,Nov_Dec_stable,11689,3740,1.034,0.0458,0.0919,0.9939,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-21,2024,12,Q4,Nov_Dec_stable,11088,3740,1.034,0.0482,0.0702,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-22,2024,12,Q4,Nov_Dec_stable,11443,3671,1.0534,0.0358,0.0792,0.9956,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-23,2024,12,Q4,Nov_Dec_stable,11561,3633,1.0644,0.0328,0.0642,0.9957,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-24,2024,12,Q4,Nov_Dec_stable,11715,3612,1.0706,0.0296,0.0649,0.9951,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-25,2024,12,Q4,Nov_Dec_stable,11049,3601,1.0739,0.0387,0.0828,0.9948,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-26,2024,12,Q4,Nov_Dec_stable,11386,3701,1.0449,0.043,0.0879,0.9946,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-27,2024,12,Q4,Nov_Dec_stable,11605,3718,1.0401,0.0433,0.0662,0.9933,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-28,2024,12,Q4,Nov_Dec_stable,11461,3738,1.0345,0.0383,0.0677,0.9954,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-29,2024,12,Q4,Nov_Dec_stable,10631,3740,1.034,0.0407,0.0751,0.9942,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-30,2024,12,Q4,Nov_Dec_stable,11634,3740,1.034,0.0408,0.0881,0.9935,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
2024-12-31,2024,12,Q4,Nov_Dec_stable,10458,3702,1.0446,0.0411,0.0691,0.9952,True,MAE<=0.10C_and_RMSE<=0.20C,fixed_equation_evaluation_record
